id,price
0,64.05
1,97.75
2,150.97
3,159.7
4,142.49
5,397.84
6,195.36
7,144.76
8,122.75
9,109.43
10,189.52
11,163.12
12,153.28
13,116.62
14,353.37
15,74.3
16,114.37
17,230.69
18,148.17
19,106.85
20,191.63
21,134.96
22,268.61
23,287.66
24,161.1
25,217.43
26,191.45
27,148.07
28,114.36
29,234.11
30,257.95
31,108.5
32,139.55
33,125.75
34,274.26
35,115.74
36,152.56
37,142.42
38,246.33
39,158.15
40,83.81
41,147.53
42,129.45
43,396.52
44,206.73
45,159.88
46,163.79
47,115.39
48,121.01
49,205.38
50,361.1
51,226.42
52,142.59
53,103.25
54,121.43
55,203.72
56,138.79
57,193.69
58,144.88
59,205.72
60,239.08
61,393.25
62,122.67
63,245.19
64,239.4
65,81.75
66,138.13
67,216.57
68,122.01
69,360.37
70,151.67
71,310.44
72,198.35
73,132.46
74,112.01
75,214.52
76,176.02
77,161.6
78,122.2
79,121.44
80,163.21
81,138.88
82,106.25
83,66.57
84,197.52
85,217.72
86,126.74
87,115.15
88,355.15
89,242.18
90,207.83
91,109.12
92,223.54
93,101.15
94,205.73
95,318.91
96,121.69
97,120.03
98,138.32
99,156.38
100,256.53
101,145.94
102,137.91
103,232.09
104,127.62
105,102.04
106,56.9
107,204.32
108,185.07
109,199.16
110,166.78
111,106.79
112,196.41
113,124.43
114,64.31
115,126.67
116,211.86
117,102.8
118,82.74
119,155.75
120,146.18
121,251.73
122,51.32
123,96.49
124,150.71
125,180.42
126,264.39
127,195.87
128,122.03
129,88.43
130,171.77
131,147.14
132,172.38
133,172.58
134,106.38
135,218.71
136,262.77
137,50.88
138,126.73
139,75.18
140,254.55
141,149.11
142,148.55
143,80.77
144,140.8
145,117.82
146,118.13
147,104.52
148,132.11
149,157.61
150,71.67
151,60.75
152,216.45
153,535.31
154,130.63
155,165.26
156,142.77
157,139.49
158,95.47
159,63.86
160,153.73
161,440.68
162,110.1
163,112.07
164,190.72
165,207.53
166,414.09
167,117.95
168,152.34
169,186.98
170,209.27
171,214.61
172,222.81
173,146.33
174,159.97
175,183.62
176,128.67
177,115.7
178,102.72
179,185.9
180,329.2
181,97.69
182,79.59
183,148.15
184,211.06
185,261.21
186,253.76
187,197.33
188,111.18
189,148.71
190,160.58
191,1176.49
192,280.43
193,69.58
194,157.5
195,151.08
196,141.08
197,162.22
198,398.32
199,75.24
200,158.26
201,384.61
202,231.98
203,155.75
204,182.1
205,218.57
206,197.87
207,148.83
208,125.9
209,161.44
210,205.34
211,81.75
212,89.07
213,297.98
214,247.99
215,241.01
216,100.86
217,161.04
218,150.72
219,126.06
220,169.85
221,202.59
222,154.5
223,177.3
224,220.89
225,99.34
226,111.84
227,160.98
228,150.46
229,191.41
230,217.45
231,172.13
232,197.76
233,156.67
234,278.81
235,112.36
236,226.62
237,190.3
238,182.89
239,345.25
240,83.26
241,165.61
242,221.18
243,403.46
244,192.05
245,108.91
246,259.73
247,245.78
248,92.12
249,249.71
250,72.65
251,197.1
252,226.52
253,106.37
254,160.91
255,94.7
256,237.24
257,251.42
258,166.16
259,106.23
260,213.08
261,480.11
262,137.44
263,185.18
264,288.8
265,228.06
266,226.05
267,177.34
268,166.99
269,189.64
270,121.99
271,125.27
272,408.46
273,203.89
274,116.21
275,154.44
276,170.91
277,128.52
278,205.33
279,226.77
280,106.92
281,126.78
282,98.34
283,157.56
284,97.34
285,146.15
286,235.68
287,105.9
288,84.57
289,170.9
290,294.87
291,114.85
292,110.47
293,108.2
294,231.87
295,189.03
296,244.49
297,155.56
298,158.28
299,276.13
300,158.05
301,212.83
302,152.23
303,162.78
304,70.72
305,289.81
306,229.21
307,213.4
308,173.03
309,163.62
310,93.23
311,140.01
312,164.63
313,256.68
314,135.73
315,203.45
316,129.81
317,119.71
318,172.6
319,110.39
320,115.55
321,123.02
322,141.98
323,297.09
324,130.89
325,142.95
326,64.58
327,117.9
328,168.6
329,119.31
330,189.3
331,138.11
332,271.53
333,117.58
334,355.01
335,156.56
336,111.86
337,177.26
338,147.28
339,43.03
340,463.87
341,93.76
342,333.93
343,121.32
344,194.87
345,287.97
346,449.62
347,152.07
348,168.67
349,144.74
350,84.63
351,315.89
352,119.55
353,86.16
354,114.1
355,135.0
356,172.83
357,170.76
358,158.76
359,152.62
360,251.05
361,161.94
362,133.02
363,153.5
364,200.61
365,178.05
366,340.63
367,109.73
368,207.09
369,137.91
370,294.11
371,209.27
372,183.25
373,115.42
374,248.55
375,108.18
376,164.05
377,256.61
378,460.66
379,306.72
380,149.49
381,221.95
382,213.9
383,218.09
384,205.21
385,142.11
386,420.47
387,278.45
388,181.3
389,165.49
390,68.69
391,161.03
392,109.25
393,100.68
394,148.9
395,258.71
396,109.7
397,131.31
398,119.88
399,161.34
400,144.28
401,173.32
402,157.44
403,189.62
404,186.51
405,132.4
406,150.4
407,89.49
408,131.52
409,178.74
410,144.61
411,207.31
412,80.03
413,170.5
414,154.62
415,381.42
416,157.48
417,297.34
418,301.63
419,201.42
420,64.16
421,145.3
422,110.21
423,113.76
424,219.71
425,369.35
426,201.48
427,176.4
428,293.39
429,161.5
430,282.66
431,86.98
432,138.93
433,186.22
434,92.53
435,231.98
436,411.65
437,82.7
438,60.57
439,115.41
440,304.43
441,214.64
442,178.02
443,207.26
444,200.41
445,160.99
446,249.42
447,104.61
448,128.66
449,118.99
450,209.73
451,208.91
452,152.2
453,255.96
454,151.93
455,376.8
456,238.65
457,77.81
458,106.72
459,223.86
460,165.25
461,265.83
462,121.02
463,255.28
464,260.83
465,227.04
466,180.22
467,144.68
468,253.85
469,89.57
470,145.87
471,133.35
472,88.84
473,223.09
474,97.9
475,130.44
476,194.5
477,247.31
478,226.71
479,144.38
480,295.95
481,139.47
482,150.35
483,242.47
484,128.74
485,213.28
486,177.21
487,200.61
488,144.45
489,182.39
490,141.43
491,67.24
492,162.88
493,156.99
494,148.84
495,178.78
496,235.41
497,145.98
498,130.44
499,308.74
500,418.21
501,222.78
502,131.58
503,106.01
504,245.04
505,144.08
506,196.74
507,134.08
508,257.75
509,347.39
510,98.63
511,157.38
512,108.07
513,290.77
514,1160.21
515,230.52
516,112.42
517,153.03
518,162.04
519,221.16
520,128.51
521,80.73
522,275.96
523,215.93
524,212.77
525,150.31
526,283.19
527,171.39
528,219.8
529,155.9
530,198.28
531,132.61
532,153.07
533,72.21
534,333.59
535,105.36
536,50.08
537,430.57
538,257.68
539,192.26
540,317.83
541,135.74
542,308.85
543,310.0
544,197.12
545,132.25
546,160.2
547,132.92
548,95.58
549,124.37
550,121.38
551,272.39
552,128.07
553,202.91
554,150.16
555,102.48
556,132.38
557,120.37
558,112.35
559,69.82
560,155.93
561,420.16
562,234.92
563,131.23
564,149.73
565,161.98
566,197.32
567,170.05
568,169.95
569,153.3
570,138.0
571,338.66
572,147.8
573,127.86
574,178.74
575,149.88
576,159.57
577,110.79
578,105.92
579,147.58
580,200.4
581,203.51
582,162.26
583,152.2
584,158.24
585,104.05
586,134.7
587,176.48
588,338.41
589,148.65
590,207.43
591,152.6
592,91.65
593,204.89
594,159.25
595,220.28
596,207.54
597,92.38
598,209.55
599,212.31
600,281.5
601,138.1
602,103.17
603,211.41
604,248.74
605,208.55
606,268.67
607,111.06
608,112.51
609,162.2
610,145.72
611,206.48
612,141.57
613,94.18
614,331.1
615,127.53
616,210.79
617,157.47
618,187.59
619,220.41
620,77.14
621,189.03
622,72.5
623,192.58
624,143.12
625,99.79
626,162.32
627,128.66
628,195.15
629,138.57
630,136.67
631,83.12
632,114.14
633,130.11
634,177.75
635,101.07
636,186.47
637,71.12
638,370.11
639,100.64
640,153.3
641,158.58
642,120.4
643,163.68
644,33.75
645,168.33
646,151.46
647,195.59
648,240.12
649,97.04
650,146.71
651,82.53
652,148.22
653,125.24
654,80.77
655,295.56
656,156.68
657,147.51
658,221.67
659,129.79
660,190.73
661,262.13
662,231.86
663,156.05
664,177.18
665,558.14
666,106.87
667,195.48
668,152.92
669,133.39
670,183.64
671,171.8
672,157.89
673,81.54
674,202.87
675,122.94
676,177.13
677,137.3
678,126.96
679,125.34
680,94.73
681,250.83
682,346.79
683,298.96
684,175.83
685,52.85
686,147.17
687,226.91
688,161.68
689,230.66
690,150.73
691,376.69
692,213.18
693,417.18
694,99.27
695,175.1
696,121.82
697,146.36
698,174.44
699,161.39
700,94.27
701,184.27
702,139.45
703,201.6
704,279.71
705,161.72
706,187.99
707,234.11
708,140.07
709,254.35
710,148.18
711,103.49
712,117.65
713,135.4
714,212.55
715,93.67
716,93.65
717,112.44
718,139.3
719,187.28
720,167.68
721,148.98
722,211.69
723,157.8
724,193.35
725,144.5
726,200.71
727,236.9
728,160.14
729,151.37
730,174.73
731,137.65
732,268.94
733,90.45
734,60.9
735,235.95
736,103.69
737,123.45
738,124.17
739,199.72
740,199.14
741,493.45
742,209.74
743,165.86
744,173.49
745,200.38
746,177.77
747,131.2
748,159.86
749,201.78
750,313.37
751,342.37
752,227.33
753,130.69
754,328.62
755,84.16
756,134.2
757,102.74
758,414.13
759,182.21
760,165.06
761,409.6
762,168.62
763,95.63
764,292.76
765,151.42
766,121.61
767,220.29
768,197.8
769,78.44
770,62.96
771,221.02
772,74.41
773,227.24
774,224.21
775,128.87
776,298.05
777,121.42
778,130.76
779,126.35
780,183.4
781,166.91
782,287.56
783,134.23
784,109.79
785,226.64
786,138.96
787,100.73
788,168.65
789,133.03
790,95.75
791,196.69
792,131.22
793,137.31
794,144.73
795,61.07
796,90.19
797,130.36
798,126.72
799,614.48
800,119.16
801,169.95
802,139.17
803,136.89
804,88.75
805,170.27
806,229.64
807,206.43
808,164.6
809,132.46
810,87.5
811,95.74
812,104.59
813,195.35
814,128.74
815,154.75
816,176.33
817,347.71
818,150.48
819,109.08
820,185.86
821,98.66
822,163.94
823,404.5
824,161.88
825,106.03
826,168.99
827,148.27
828,175.98
829,270.84
830,206.87
831,255.92
832,85.66
833,225.81
834,195.88
835,94.59
836,208.31
837,177.23
838,207.33
839,181.15
840,329.7
841,84.56
842,154.41
843,100.57
844,108.81
845,70.37
846,86.92
847,91.27
848,192.37
849,60.38
850,131.97
851,205.76
852,230.06
853,100.66
854,191.1
855,136.5
856,134.09
857,219.27
858,114.43
859,144.3
860,186.63
861,54.8
862,129.13
863,187.39
864,142.11
865,141.6
866,244.69
867,159.51
868,148.4
869,97.73
870,144.32
871,406.1
872,150.52
873,117.07
874,203.02
875,293.39
876,171.88
877,179.51
878,190.16
879,110.65
880,173.22
881,164.15
882,202.46
883,144.65
884,176.47
885,147.64
886,151.36
887,250.86
888,159.77
889,120.45
890,150.51
891,102.8
892,73.9
893,187.23
894,115.31
895,198.31
896,144.35
897,94.93
898,76.93
899,134.82
900,219.23
901,247.83
902,169.14
903,176.76
904,68.44
905,145.04
906,132.48
907,133.72
908,147.67
909,173.47
910,173.56
911,368.89
912,133.01
913,131.41
914,205.08
915,99.53
916,224.69
917,205.02
918,76.68
919,358.86
920,150.06
921,246.18
922,232.9
923,240.7
924,183.62
925,135.83
926,128.31
927,118.6
928,300.97
929,141.18
930,362.12
931,204.69
932,161.27
933,164.94
934,168.39
935,128.47
936,335.05
937,126.03
938,133.07
939,89.01
940,175.63
941,151.3
942,164.61
943,151.99
944,308.87
945,137.33
946,144.31
947,143.15
948,118.37
949,164.61
950,153.47
951,147.75
952,160.8
953,237.83
954,233.05
955,155.79
956,205.72
957,110.89
958,152.35
959,212.0
960,128.22
961,335.54
962,147.0
963,209.83
964,217.15
965,145.96
966,139.04
967,120.74
968,201.81
969,87.26
970,200.22
971,213.31
972,117.11
973,293.99
974,137.04
975,118.56
976,147.88
977,346.92
978,134.53
979,130.56
980,226.34
981,163.63
982,147.2
983,189.13
984,163.44
985,106.31
986,214.36
987,155.37
988,243.13
989,180.43
990,144.07
991,190.6
992,106.66
993,133.73
994,354.87
995,381.76
996,175.55
997,263.66
998,100.33
999,126.75
1000,240.69
1001,220.44
1002,224.7
1003,99.25
1004,175.31
1005,135.88
1006,151.01
1007,57.33
1008,160.36
1009,224.72
1010,164.77
1011,196.07
1012,66.17
1013,159.21
1014,194.54
1015,59.62
1016,148.22
1017,87.95
1018,309.27
1019,101.88
1020,192.1
1021,129.07
1022,188.5
1023,136.53
1024,108.59
1025,176.48
1026,104.16
1027,304.56
1028,110.53
1029,91.02
1030,192.97
1031,406.34
1032,167.92
1033,105.56
1034,190.95
1035,134.28
1036,102.17
1037,157.45
1038,163.16
1039,100.54
1040,69.85
1041,137.38
1042,160.73
1043,315.03
1044,140.21
1045,103.29
1046,142.93
1047,223.51
1048,229.19
1049,124.14
1050,112.56
1051,129.38
1052,122.02
1053,205.1
1054,146.87
1055,189.95
1056,221.53
1057,164.64
1058,126.58
1059,109.93
1060,277.41
1061,161.67
1062,84.08
1063,129.89
1064,164.23
1065,249.41
1066,124.74
1067,122.06
1068,174.65
1069,107.11
1070,107.52
1071,237.09
1072,203.6
1073,80.38
1074,125.01
1075,292.09
1076,285.35
1077,146.34
1078,96.55
1079,212.36
1080,321.75
1081,187.71
1082,122.56
1083,193.52
1084,243.91
1085,145.79
1086,142.89
1087,122.47
1088,174.7
1089,149.76
1090,238.85
1091,184.63
1092,156.32
1093,76.27
1094,154.24
1095,185.43
1096,182.72
1097,188.65
1098,157.22
1099,239.65
1100,174.66
1101,142.69
1102,146.77
1103,89.74
1104,229.2
1105,186.13
1106,143.0
1107,124.95
1108,147.79
1109,127.66
1110,109.84
1111,113.54
1112,715.97
1113,315.47
1114,127.49
1115,134.02
1116,93.09
1117,90.53
1118,195.5
1119,168.17
1120,163.89
1121,196.47
1122,185.85
1123,173.85
1124,383.45
1125,120.42
1126,164.67
1127,136.84
1128,99.29
1129,103.3
1130,304.41
1131,109.78
1132,81.88
1133,184.45
1134,153.15
1135,92.28
1136,132.39
1137,272.09
1138,152.39
1139,149.0
1140,94.05
1141,264.5
1142,130.16
1143,113.79
1144,187.62
1145,177.1
1146,373.45
1147,189.29
1148,230.94
1149,227.35
1150,153.03
1151,295.06
1152,183.13
1153,195.72
1154,117.97
1155,241.62
1156,118.74
1157,143.93
1158,186.35
1159,118.76
1160,272.55
1161,108.52
1162,242.65
1163,81.08
1164,118.09
1165,219.94
1166,259.87
1167,152.31
1168,138.21
1169,115.05
1170,168.64
1171,100.32
1172,139.13
1173,121.1
1174,131.71
1175,366.64
1176,176.8
1177,337.96
1178,170.27
1179,114.86
1180,111.38
1181,136.3
1182,207.67
1183,396.86
1184,159.92
1185,122.32
1186,206.11
1187,190.7
1188,99.47
1189,275.46
1190,145.16
1191,130.48
1192,216.74
1193,178.51
1194,151.26
1195,119.16
1196,275.13
1197,75.34
1198,150.72
1199,118.68
1200,76.04
1201,105.77
1202,168.8
1203,152.2
1204,161.62
1205,137.26
1206,113.29
1207,219.79
1208,234.61
1209,250.38
1210,72.74
1211,138.71
1212,137.7
1213,204.2
1214,128.93
1215,115.04
1216,190.9
1217,479.97
1218,118.19
1219,141.21
1220,263.87
1221,172.98
1222,210.34
1223,126.79
1224,164.95
1225,132.72
1226,187.67
1227,189.82
1228,128.23
1229,163.94
1230,86.97
1231,180.91
1232,191.6
1233,206.79
1234,248.78
1235,388.33
1236,231.75
1237,191.31
1238,126.66
1239,276.89
1240,94.67
1241,183.63
1242,157.62
1243,148.59
1244,134.91
1245,147.18
1246,171.16
1247,126.29
1248,96.5
1249,133.9
1250,119.67
1251,100.41
1252,157.64
1253,347.82
1254,289.81
1255,136.84
1256,205.33
1257,93.33
1258,92.29
1259,98.24
1260,132.09
1261,206.99
1262,143.03
1263,99.42
1264,350.38
1265,126.36
1266,176.64
1267,214.24
1268,120.39
1269,104.05
1270,119.51
1271,161.15
1272,195.79
1273,131.98
1274,270.56
1275,157.03
1276,311.36
1277,145.68
1278,176.86
1279,112.74
1280,152.25
1281,196.88
1282,152.05
1283,203.19
1284,77.5
1285,94.16
1286,162.09
1287,108.17
1288,116.45
1289,104.62
1290,142.86
1291,152.69
1292,144.75
1293,140.94
1294,371.22
1295,96.33
1296,98.81
1297,114.96
1298,188.48
1299,158.72
1300,179.08
1301,139.69
1302,153.7
1303,88.25
1304,134.73
1305,119.05
1306,166.66
1307,288.76
1308,150.83
1309,154.25
1310,211.34
1311,149.98
1312,134.63
1313,136.78
1314,219.9
1315,113.66
1316,202.55
1317,99.31
1318,100.8
1319,102.87
1320,105.15
1321,277.78
1322,310.35
1323,189.67
1324,137.87
1325,99.72
1326,219.99
1327,116.63
1328,215.4
1329,109.06
1330,102.71
1331,233.65
1332,104.23
1333,190.1
1334,158.75
1335,203.71
